item,itemLabel,image,article,utgivelsesdato
"http://www.wikidata.org/entity/Q1742194","King's Quest: Quest for the Crown","http://commons.wikimedia.org/wiki/Special:FilePath/SierraOnLine-Box-KingsQuest1.jpg","https://no.wikipedia.org/wiki/King%E2%80%99s_Quest:_Quest_for_the_Crown","1984-05-10T00:00:00Z"
"http://www.wikidata.org/entity/Q2001209","Punch-Out!!","http://commons.wikimedia.org/wiki/Special:FilePath/Auron%20from%20Final%20Fantasy%20X%20playing%20Punch-Out.jpg","https://en.wikipedia.org/wiki/Punch-Out!!_(1984_video_game)","1984-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3072842","Firefox","http://commons.wikimedia.org/wiki/Special:FilePath/Atari%20Firefox.JPG","https://en.wikipedia.org/wiki/Firefox_(video_game)","1984-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2687236","Questron","http://commons.wikimedia.org/wiki/Special:FilePath/Questron%20advertisement%2C%20Computer%20Gaming%20World%20issue%204.1%20%28page%202%20crop%29.jpg","https://en.wikipedia.org/wiki/Questron_(video_game)","1984-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1132500","Core War","http://commons.wikimedia.org/wiki/Special:FilePath/Core%20War%20PMars%20Screenshot.png","https://en.wikipedia.org/wiki/Core_War","1984-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q4876846","Beast","http://commons.wikimedia.org/wiki/Special:FilePath/Beast%20000.png","https://en.wikipedia.org/wiki/Beast_(video_game)","1984-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3496992","Star Trek","http://commons.wikimedia.org/wiki/Special:FilePath/AZC-StarTrek.jpg","https://en.wikipedia.org/wiki/Star_Trek_(arcade_game)","1983-12-31T00:00:00Z"
"http://www.wikidata.org/entity/Q7353373","Robot Tank","http://commons.wikimedia.org/wiki/Special:FilePath/Robot%20Tank%20Atari%202600.jpg","https://en.wikipedia.org/wiki/Robot_Tank","1983-06-01T00:00:00Z"
"http://www.wikidata.org/entity/Q54317","Star Wars","http://commons.wikimedia.org/wiki/Special:FilePath/Star%20Wars%20-%201983%20video%20game%20cabinet.jpg","https://en.wikipedia.org/wiki/Star_Wars_(1983_video_game)","1983-05-01T00:00:00Z"
"http://www.wikidata.org/entity/Q244187","Moria","http://commons.wikimedia.org/wiki/Special:FilePath/Moria-like-game.png","https://en.wikipedia.org/wiki/Moria_(1983_video_game)","1983-03-25T00:00:00Z"
"http://www.wikidata.org/entity/Q6437814","Game & Watch: Mario Bros.","http://commons.wikimedia.org/wiki/Special:FilePath/Mario%20Bros.%20Game%20and%20Watch%20French%20variant%20%28blurred%20screens%29.jpg","https://en.wikipedia.org/wiki/Mario_Bros._(Game_%26_Watch)","1983-03-14T00:00:00Z"
"http://www.wikidata.org/entity/Q1669142","Tapper","http://commons.wikimedia.org/wiki/Special:FilePath/Tapper%20arcade%20cabinet%20-%20Bally%20Midway.jpg","https://en.wikipedia.org/wiki/Tapper_(video_game)","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1224616","Digger","http://commons.wikimedia.org/wiki/Special:FilePath/Digger.JPG","https://en.wikipedia.org/wiki/Digger_(video_game)","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2247957","Pac & Pal","http://commons.wikimedia.org/wiki/Special:FilePath/Pac%20%26%20Pal%20gameplay.png","https://en.wikipedia.org/wiki/Pac_%26_Pal","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q6680182","Lords of Time","http://commons.wikimedia.org/wiki/Special:FilePath/Screenshot%20Lords%20of%20Time%20%28Level%209%2C%201983%29.jpg","https://en.wikipedia.org/wiki/Lords_of_Time","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7033348","Night Life","http://commons.wikimedia.org/wiki/Special:FilePath/Night%20Life%20%28%E3%83%8A%E3%82%A4%E3%83%88%E3%83%A9%E3%82%A4%E3%83%95%29%20%28main%20menu%29.png","https://en.wikipedia.org/wiki/Night_Life_(video_game)","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7759111","The Quill","http://commons.wikimedia.org/wiki/Special:FilePath/The%20Quill.png","https://en.wikipedia.org/wiki/The_Quill_(software)","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q19706867","Math Grand Prix","http://commons.wikimedia.org/wiki/Special:FilePath/Math%20Gran%20Prix%20Atari%202600.jpg","https://en.wikipedia.org/wiki/Math_Gran_Prix","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q5631063","The Dark Crystal","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line%20Systems-06%20-The%20Dark%20Crystal.jpg","https://en.wikipedia.org/wiki/The_Dark_Crystal_(video_game)","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q4811604","Astron Belt","http://commons.wikimedia.org/wiki/Special:FilePath/Sega%20Astron%20Belt.jpg","https://en.wikipedia.org/wiki/Astron_Belt","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q5215764","Dandy","http://commons.wikimedia.org/wiki/Special:FilePath/Dandy%20opening.png","https://en.wikipedia.org/wiki/Dandy_(video_game)","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q25409755","Fortress","http://commons.wikimedia.org/wiki/Special:FilePath/Cover%20of%20Fortres%201983%2C%20RapidFire%20SSI%20Games%20advertisement%2C%20Computer%20Gaming%20World%20issue%204.1%20%28page%2030%20crop%29%20%28cropped%29.jpg","https://en.wikipedia.org/wiki/Fortress_(1983_video_game)","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2753199","Juno First","http://commons.wikimedia.org/wiki/Special:FilePath/Juno%20First%20-%20Atari%202600%20screenshot%202.png","https://en.wikipedia.org/wiki/Juno_First","1983-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q977919","E.T. the Extra-Terrestrial","http://commons.wikimedia.org/wiki/Special:FilePath/Atari%20E.T.%20the%20Extra-Terrestrial%20Cartridge.png","https://no.wikipedia.org/wiki/E.T._the_Extra-Terrestrial_(videospill)","1982-12-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7645090","Supreme Ruler","http://commons.wikimedia.org/wiki/Special:FilePath/TRS-80-SR.jpg","https://en.wikipedia.org/wiki/Supreme_Ruler_(video_game)","1982-10-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1337036","Pole Position","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20029.JPG","https://en.wikipedia.org/wiki/Pole_Position","1982-09-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2708024","Ultima II: The Revenge of the Enchantress","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line-Systems-Ultima2.jpg","https://en.wikipedia.org/wiki/Ultima_II:_The_Revenge_of_the_Enchantress","1982-08-24T00:00:00Z"
"http://www.wikidata.org/entity/Q4053202","Wizard and the Princess","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line%20Systems-02-Wizard%20and%20the%20Princess.jpg","https://en.wikipedia.org/wiki/Wizard_and_the_Princess","1982-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2366720","Super Pac-Man","http://commons.wikimedia.org/wiki/Special:FilePath/Super%20Pac-Man%20gameplay%20screenshot.png","https://en.wikipedia.org/wiki/Super_Pac-Man","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q187116","Time Zone","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line%20Systems%20-%20Time%20Zone.jpg","https://en.wikipedia.org/wiki/Time_Zone_(video_game)","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1665781","Moon Patrol","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20017.JPG","https://en.wikipedia.org/wiki/Moon_Patrol","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1736788","Robotron: 2084","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20188.JPG","https://en.wikipedia.org/wiki/Robotron:_2084","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q917027","Pengo","http://commons.wikimedia.org/wiki/Special:FilePath/Video%20games%20Asteroids%20Popeye%20Klax%20Pengo.jpg","https://en.wikipedia.org/wiki/Pengo_(video_game)","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3339529","Nibbler","http://commons.wikimedia.org/wiki/Special:FilePath/Nibbler%20World%20Record%20Attempt%20at%20MagFest%202009.JPG","https://en.wikipedia.org/wiki/Nibbler_(video_game)","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q119538","MineStorm","http://commons.wikimedia.org/wiki/Special:FilePath/VectrexRG2010.jpg","https://en.wikipedia.org/wiki/Mine_Storm","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1186437","Demon Attack","http://commons.wikimedia.org/wiki/Special:FilePath/DemonAttack.jpg","https://en.wikipedia.org/wiki/Demon_Attack","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q6469305","Ladder","http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D1%86%D0%B0-%D0%B8%D0%B3%D1%80%D0%B0.jpg","https://en.wikipedia.org/wiki/Ladder_(video_game)","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7268973","Quantum","http://commons.wikimedia.org/wiki/Special:FilePath/Quantum%20high%20score%20signature.jpg","https://en.wikipedia.org/wiki/Quantum_(video_game)","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q605445","Sokoban","http://commons.wikimedia.org/wiki/Special:FilePath/KSokoban-screenshot.png","https://en.wikipedia.org/wiki/Sokoban","1982-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q92095891","Game & Watch: Manhole","http://commons.wikimedia.org/wiki/Special:FilePath/Manhole%20-%20Game%26Watch%20-%20Nintendo.jpg","https://en.wikipedia.org/wiki/Manhole_(video_game)","1981-01-29T00:00:00Z"
"http://www.wikidata.org/entity/Q2268736","Softporn Adventure","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line%20Systems%20-%20Softporn%20Adventure.jpg","https://no.wikipedia.org/wiki/Softporn_Adventure","1981-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q289109","Radar Rat Race","http://commons.wikimedia.org/wiki/Special:FilePath/CBM64CartridgeRadarRatRace.JPG","https://en.wikipedia.org/wiki/Radar_Rat_Race","1981-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1517301","Gorf","http://commons.wikimedia.org/wiki/Special:FilePath/Gorf.JPG","https://en.wikipedia.org/wiki/Gorf","1981-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q11311244","Sky Skipper","http://commons.wikimedia.org/wiki/Special:FilePath/Sky%20skipper%20panel.jpg","https://en.wikipedia.org/wiki/Sky_Skipper","1981-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q524267","Frogger","http://commons.wikimedia.org/wiki/Special:FilePath/Vglfrogger.jpg","https://en.wikipedia.org/wiki/Frogger","1981-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q4052351","Ulysses and the Golden Fleece","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line%20Systems-04-Ulysses%20and%20the%20Golden%20Fleece.jpg","https://en.wikipedia.org/wiki/Ulysses_and_the_Golden_Fleece","1981-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2192105","Zork I","http://commons.wikimedia.org/wiki/Special:FilePath/Zork%20on%20Frotz%20on%20iPhone.jpg","https://en.wikipedia.org/wiki/Zork_I","1980-12-01T00:00:00Z"
"http://www.wikidata.org/entity/Q88649","Mission: Asteroid","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line-Systems-00-Mission-Asteroid.jpg","https://en.wikipedia.org/wiki/Mission_Asteroid","1980-12-01T00:00:00Z"
"http://www.wikidata.org/entity/Q55616","Battlezone","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20205.JPG","https://en.wikipedia.org/wiki/Battlezone_(1980_video_game)","1980-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1751498","Mystery House","http://commons.wikimedia.org/wiki/Special:FilePath/On-Line%20Systems-01-Mystery%20House.jpg","https://en.wikipedia.org/wiki/Mystery_House","1980-05-05T00:00:00Z"
"http://www.wikidata.org/entity/Q11338965","Game & Watch: Ball","http://commons.wikimedia.org/wiki/Special:FilePath/Game%20and%20watch%20Ball.JPG","https://en.wikipedia.org/wiki/Ball_(video_game)","1980-04-28T00:00:00Z"
"http://www.wikidata.org/entity/Q379915","Adventure","http://commons.wikimedia.org/wiki/Special:FilePath/Atari%20Adventure%20Protagonist%20-%20Correct%20Sword.png","https://en.wikipedia.org/wiki/Adventure_(1980_video_game)","1980-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1192794","Missile Command","http://commons.wikimedia.org/wiki/Special:FilePath/Missile%20Command.jpg","https://en.wikipedia.org/wiki/Missile_Command","1980-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2140407","Rogue","http://commons.wikimedia.org/wiki/Special:FilePath/Rogue%20Screen%20Shot%20CAR.PNG","https://no.wikipedia.org/wiki/Rogue","1980-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q517640","Phoenix","http://commons.wikimedia.org/wiki/Special:FilePath/Phoenix-1980-italy.jpg","https://en.wikipedia.org/wiki/Phoenix_(1980_video_game)","1980-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q60785130","Airmail Pilot","http://commons.wikimedia.org/wiki/Special:FilePath/Airmail%20Pilot%201.png","https://en.wikipedia.org/wiki/Airmail_Pilot","1980-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q748890","Asteroids","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Tilt%20al%20Byte%20-%208.jpeg","https://en.wikipedia.org/wiki/Asteroids_(video_game)","1979-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7642466","Super Invader","http://commons.wikimedia.org/wiki/Special:FilePath/Super%20invader%201979.jpg","https://en.wikipedia.org/wiki/Super_Invader","1979-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1136685","Star Raiders","http://commons.wikimedia.org/wiki/Special:FilePath/Star%20raider%20cart.jpg","https://en.wikipedia.org/wiki/Star_Raiders","1979-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3320087","Monaco GP","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20207.JPG","https://en.wikipedia.org/wiki/Monaco_GP_(video_game)","1979-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q16259282","Starhawk","http://commons.wikimedia.org/wiki/Special:FilePath/Starhawk%20cart.jpg","https://en.wikipedia.org/wiki/Starhawk_(1979_video_game)","1979-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q4927133","Block Buster","http://commons.wikimedia.org/wiki/Special:FilePath/Microvision%20-%20Block%20Buster%20%281979%29%20-%20Gameplay%20screenshot.svg","https://en.wikipedia.org/wiki/Block_Buster_(Microvision)","1979-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q85744832","Backgammon","http://commons.wikimedia.org/wiki/Special:FilePath/Backgammon%20Atari%202600.jpg","https://en.wikipedia.org/wiki/Backgammon_(1979_video_game)","1979-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q58465463","Human Cannonball","http://commons.wikimedia.org/wiki/Special:FilePath/Human%20Cannonball%20Atari%202600.jpg","https://en.wikipedia.org/wiki/Human_Cannonball_(video_game)","1979-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q3494252","Sprint 2","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20185.JPG","https://en.wikipedia.org/wiki/Sprint_2","1976-11-02T00:00:00Z"
"http://www.wikidata.org/entity/Q177491","Breakout","http://commons.wikimedia.org/wiki/Special:FilePath/Screenshot-LBreakout2.jpg","https://en.wikipedia.org/wiki/Breakout_(video_game)","1976-05-13T00:00:00Z"
"http://www.wikidata.org/entity/Q5465225","Fonz","http://commons.wikimedia.org/wiki/Special:FilePath/Fonz%201976%20sega%20arcade%20flyer.JPG","https://en.wikipedia.org/wiki/Fonz_(video_game)","1976-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q379904","Colossal Cave Adventure","http://commons.wikimedia.org/wiki/Special:FilePath/You%20are%20standing.jpg","https://no.wikipedia.org/wiki/Colossal_Cave_Adventure","1976-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q840560","Death Race","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20M%C3%A9canique%20221.JPG","https://en.wikipedia.org/wiki/Death_Race_(1976_video_game)","1976-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1431716","Whac-A-Mole","http://commons.wikimedia.org/wiki/Special:FilePath/Whac-A-Mole-Dog.jpg","https://en.wikipedia.org/wiki/Whac-A-Mole","1975-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1432978","Gun Fight","http://commons.wikimedia.org/wiki/Special:FilePath/December%201975%20advertisement%20for%20Gun%20Fight%20by%20Midway.jpg","https://en.wikipedia.org/wiki/Gun_Fight","1975-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q5287372","Doctor Pong","http://commons.wikimedia.org/wiki/Special:FilePath/Pong.svg","https://en.wikipedia.org/wiki/Doctor_Pong","1975-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1387759","Maze War","http://commons.wikimedia.org/wiki/Special:FilePath/Maze%20war.jpg","https://en.wikipedia.org/wiki/Maze_(1973_video_game)","1974-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7828604","Touch Me","http://commons.wikimedia.org/wiki/Special:FilePath/Touch%20Me%20by%20Atari%2C%20Model%20No.%20BH-100%2C%20Made%20In%20Taiwan%20%28Handheld%20Electronic%20Game%29.jpg","https://en.wikipedia.org/wiki/Touch_Me_(arcade_game)","1974-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q60764120","Wander","http://commons.wikimedia.org/wiki/Special:FilePath/Wanderopen.png","https://en.wikipedia.org/wiki/Wander_(1974_video_game)","1974-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q16267549","Mugwump","http://commons.wikimedia.org/wiki/Special:FilePath/Mugwump%20video%20game%20screenshot.jpg","https://en.wikipedia.org/wiki/Mugwump_(video_game)","1973-04-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1638078","Hunt the Wumpus","http://commons.wikimedia.org/wiki/Special:FilePath/GOT%20THE%20WUMPUS.svg","https://en.wikipedia.org/wiki/Hunt_the_Wumpus","1973-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7837934","Trek73","http://commons.wikimedia.org/wiki/Special:FilePath/Trek73%20video%20game%20screenshot.png","https://en.wikipedia.org/wiki/Trek73","1973-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q6521381","Lemonade Stand","http://commons.wikimedia.org/wiki/Special:FilePath/Lemonade%20Stand%201.png","https://en.wikipedia.org/wiki/Lemonade_Stand","1973-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q4039627","Gotcha","http://commons.wikimedia.org/wiki/Special:FilePath/Vp4a%20front.png","https://en.wikipedia.org/wiki/Gotcha_(video_game)","1973-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q216293","Pong","http://commons.wikimedia.org/wiki/Special:FilePath/Signed%20Pong%20Cabinet.jpg","https://no.wikipedia.org/wiki/Pong","1972-11-29T00:00:00Z"
"http://www.wikidata.org/entity/Q1122324","Computer Space","http://commons.wikimedia.org/wiki/Special:FilePath/Computer%20Space%201971.jpg","https://en.wikipedia.org/wiki/Computer_Space","1971-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q386386","Galaxy Game","http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20Game%20%281971%29%20-%20Title%20screen.png","https://en.wikipedia.org/wiki/Galaxy_Game","1971-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q662253","Star Trek","http://commons.wikimedia.org/wiki/Special:FilePath/Star%20Trek%20text%20game.png","https://en.wikipedia.org/wiki/Star_Trek_(1971_video_game)","1971-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q595334","Space Travel","http://commons.wikimedia.org/wiki/Special:FilePath/Space%20Travel%20Screenshot.png","https://no.wikipedia.org/wiki/Space_Travel_(videospill)","1969-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q782919","Spacewar!","http://commons.wikimedia.org/wiki/Special:FilePath/Spacewar%21-PDP-1-20070512.jpg","https://no.wikipedia.org/wiki/Spacewar!","1962-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q2079937","Expensive Planetarium","http://commons.wikimedia.org/wiki/Special:FilePath/Spacewar%21-PDP-1-20070512.jpg","https://en.wikipedia.org/wiki/Expensive_Planetarium","1962-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q858294","Tennis for Two","http://commons.wikimedia.org/wiki/Special:FilePath/Tennis%20for%20Two%20Machine%20at%20CAX%202010.jpg","https://no.wikipedia.org/wiki/Tennis_for_Two","1958-10-18T00:00:00Z"
"http://www.wikidata.org/entity/Q731466","OXO","http://commons.wikimedia.org/wiki/Special:FilePath/Oxo.jpg","https://en.wikipedia.org/wiki/OXO_(video_game)","1952-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1974600","Nimrod","http://commons.wikimedia.org/wiki/Special:FilePath/Nimrod%20in%20Computerspielemuseum.jpg","https://en.wikipedia.org/wiki/Nimrod_(computer)","1951-05-05T00:00:00Z"
"http://www.wikidata.org/entity/Q19579878","Bertie the Brain","http://commons.wikimedia.org/wiki/Special:FilePath/Additron%20Tube%20schematic.png","https://en.wikipedia.org/wiki/Bertie_the_Brain","1950-08-25T00:00:00Z"
"http://www.wikidata.org/entity/Q4389317","Cathode ray tube amusement device","http://commons.wikimedia.org/wiki/Special:FilePath/Cathode%20ray%20tube%20amusement%20device%20-%20schematic.jpg","https://en.wikipedia.org/wiki/Cathode-ray_tube_amusement_device","1947-01-28T00:00:00Z"
"http://www.wikidata.org/entity/Q3087096","Liquid War","http://commons.wikimedia.org/wiki/Special:FilePath/Liquid%20War%205.6.3%20screenshot.PNG","https://en.wikipedia.org/wiki/Liquid_War",""
"http://www.wikidata.org/entity/Q3093290","GNUbik","http://commons.wikimedia.org/wiki/Special:FilePath/Gnubik%20img.jpg","https://en.wikipedia.org/wiki/GNU_Gnubik",""
"http://www.wikidata.org/entity/Q3109049","Globulation 2","http://commons.wikimedia.org/wiki/Special:FilePath/Globulation%202%20-%20base.png","https://en.wikipedia.org/wiki/Globulation_2",""
"http://www.wikidata.org/entity/Q3187217","Joyboard","http://commons.wikimedia.org/wiki/Special:FilePath/Joyboard.JPG","https://en.wikipedia.org/wiki/Joyboard",""
"http://www.wikidata.org/entity/Q307397","gbrainy","http://commons.wikimedia.org/wiki/Special:FilePath/Gbrainy%20calculation.png","https://en.wikipedia.org/wiki/Gbrainy",""
"http://www.wikidata.org/entity/Q335874","Tenés Empanadas Graciela","http://commons.wikimedia.org/wiki/Special:FilePath/Tenes%20Empanadas%20Graciela.png","https://en.wikipedia.org/wiki/Ten%C3%A9s_Empanadas_Graciela",""
"http://www.wikidata.org/entity/Q1050614","FreeCell","http://commons.wikimedia.org/wiki/Special:FilePath/Freecel%20kde.png","https://en.wikipedia.org/wiki/FreeCell",""
"http://www.wikidata.org/entity/Q1064609","TetraVex","http://commons.wikimedia.org/wiki/Special:FilePath/Tetravex.png","https://en.wikipedia.org/wiki/TetraVex",""
"http://www.wikidata.org/entity/Q1070612","ChessV","http://commons.wikimedia.org/wiki/Special:FilePath/Chessv.png","https://en.wikipedia.org/wiki/ChessV",""
"http://www.wikidata.org/entity/Q1604644","3D Movie Maker","http://commons.wikimedia.org/wiki/Special:FilePath/Microsoft%203D%20Movie%20Maker%20640x480.jpg","https://en.wikipedia.org/wiki/3D_Movie_Maker",""
"http://www.wikidata.org/entity/Q788416","DX Studio","http://commons.wikimedia.org/wiki/Special:FilePath/Editor%20full.jpg","https://en.wikipedia.org/wiki/DX_Studio",""
"http://www.wikidata.org/entity/Q3281560","kiki the nano bot","http://commons.wikimedia.org/wiki/Special:FilePath/Kiki%20the%20nano%20bot%20screenshot.png","https://en.wikipedia.org/wiki/Kiki_the_nano_bot",""
"http://www.wikidata.org/entity/Q3338697","Neuroshima Hex!","http://commons.wikimedia.org/wiki/Special:FilePath/Neuroshima%20Hex%202.jpg","https://en.wikipedia.org/wiki/Neuroshima_Hex!",""
"http://www.wikidata.org/entity/Q3542471","Tux, of Math Command","http://commons.wikimedia.org/wiki/Special:FilePath/TuxMath.png","https://en.wikipedia.org/wiki/Tux,_of_Math_Command",""
"http://www.wikidata.org/entity/Q3542472","TuxTyping","http://commons.wikimedia.org/wiki/Special:FilePath/Tux%20typing%202%20screen%20shot%201.png","https://en.wikipedia.org/wiki/Tux_Typing",""
"http://www.wikidata.org/entity/Q837674","PyChess","http://commons.wikimedia.org/wiki/Special:FilePath/Pychess-game.png","https://en.wikipedia.org/wiki/PyChess",""
"http://www.wikidata.org/entity/Q1191033","syver-kabalen","http://commons.wikimedia.org/wiki/Special:FilePath/Klondike%20%28solitare%29.png","https://no.wikipedia.org/wiki/Syver-kabalen",""
"http://www.wikidata.org/entity/Q1404540","GNU Go","http://commons.wikimedia.org/wiki/Special:FilePath/Gnugo%20screenshot.png","https://en.wikipedia.org/wiki/GNU_Go",""
"http://www.wikidata.org/entity/Q7905791","V-Tech Rampage","http://commons.wikimedia.org/wiki/Special:FilePath/V-Tech%20Rampage%20title%20screen.png","https://en.wikipedia.org/wiki/V-Tech_Rampage",""
"http://www.wikidata.org/entity/Q10693357","Terminator 2: Judgment Day","http://commons.wikimedia.org/wiki/Special:FilePath/A%20rebuilt%20Terminator%202%20pinball%20machine%20by%20Wayne%20Patrick%20Finn%20Melbourne%20Australia.%2038.jpg","https://en.wikipedia.org/wiki/Terminator_2:_Judgment_Day_(pinball)",""
"http://www.wikidata.org/entity/Q118323297","OpenTyrian","http://commons.wikimedia.org/wiki/Special:FilePath/Opentyrian%20torm.png","https://en.wikipedia.org/wiki/OpenTyrian",""
"http://www.wikidata.org/entity/Q7275813","RARS","http://commons.wikimedia.org/wiki/Special:FilePath/Rars%20races%20in%20Hockenheim%20-%20Cars%20overtaking.jpg","https://en.wikipedia.org/wiki/RARS",""
"http://www.wikidata.org/entity/Q7520753","Simple Simon","http://commons.wikimedia.org/wiki/Special:FilePath/Simple%20Simon%20Solitiare%20PySolFC%20100.png","https://en.wikipedia.org/wiki/Simple_Simon_(solitaire)",""
"http://www.wikidata.org/entity/Q7537302","Sky Diver","http://commons.wikimedia.org/wiki/Special:FilePath/Sky%20Diver%20Atari%202600.jpg","https://en.wikipedia.org/wiki/Sky_Diver",""
"http://www.wikidata.org/entity/Q7642356","Super Foul Egg","http://commons.wikimedia.org/wiki/Special:FilePath/SuperFoulEgg.jpg","https://en.wikipedia.org/wiki/Super_Foul_Egg",""
"http://www.wikidata.org/entity/Q7680549","Tamagotchi Connection","http://commons.wikimedia.org/wiki/Special:FilePath/Clich%C3%A9%202007-07-17%2015-08-25.jpg","https://en.wikipedia.org/wiki/Tamagotchi_Connection",""
"http://www.wikidata.org/entity/Q7712620","Robbo","http://commons.wikimedia.org/wiki/Special:FilePath/Robbo.jpg","https://en.wikipedia.org/wiki/Robbo_(video_game)",""
"http://www.wikidata.org/entity/Q7783435","Theseus and the Minotaur","http://commons.wikimedia.org/wiki/Special:FilePath/Theseus%20and%20the%20Minotaur%20puzzle.png","https://en.wikipedia.org/wiki/Theseus_and_the_Minotaur_(maze_puzzle)",""
