"painting","paintingLabel","artist","artistLabel","year","image","article","artistArticle"
"http://www.wikidata.org/entity/Q55424281","Study of Twigs and Leaves","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1815-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Study%20of%20Twigs%20and%20Leaves%20-%20NG.M.02641%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55424284","Study of Two Agaves","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Study%20of%20two%20Agaves%20-%20NG.M.01476%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q50820796","Sunrise in the Wengernalp","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1835-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20%281802-1842%29%20-%20Sunrise%20in%20the%20Wengeralp%20-%20PD.53-1998%20-%20Fitzwilliam%20Museum.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q66197738","Svend Aschenberg","http://www.wikidata.org/entity/Q6514975","Mathias Stoltenberg","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Svend%20Aschenberg%20%281769%20-%201845%29.jpg","","https://no.wikipedia.org/wiki/Matthias_Stoltenberg"
"http://www.wikidata.org/entity/Q120912915","Taormina, Sicily","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20fearnley%20taormina%20sicily105251%29%20%28cropped%29.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q43303645","Terrace in Procida","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%2C%20Terrace%20in%20Procida%2C%201832%2C%20private%20collection.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q55425292","Terrace near Amalfi","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Terrace%20near%20Amalfi%20-%20NG.M.01749%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q55425286","Terrace with Oak, Sorrento","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1834-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Terrace%20with%20Oak%2C%20Sorrento%20-%20NG.M.03369%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q20268579","The Augustus Bridge in Dresden","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1834-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/JC%20Dahl%2C%20Augustusbroen%20i%20Dresden%2C%201834%2C%20KMS3649%2C%20Statens%20Museum%20for%20Kunst.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55421613","The Augustusbrücke in Dresden","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1829-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20The%20Augustusbr%C3%BCcke%20in%20Dresden%20-%20NG.M.02218%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q55423157","The Barracks at  Pizzofalcone, Napels","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Barracks%20at%20Pizzofalcone%2C%20Naples%20-%20NG.M.00773%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q25017330","The Bay of Naples by moonlight","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1821-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Claussen%20Dahl%20-%20Bugten%20ved%20Napoli%20i%20m%C3%A5neskin%20%281821%29.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q22000800","The Bay of Naples with Vesuvius","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1821-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Bay%20of%20Naples%20with%20Vesuvius%20-%20Google%20Art%20Project.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q24764748","The Big Inn at Fredensborg","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1817-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20big%20Inn%20at%20Fredensborg%20-%20NG.M.00709%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55422677","The Bridge of Hauge outside Arendal","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1829-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20The%20Bridge%20of%20Hauge%20outside%20Arendal%20-%20Google%20Art%20Project.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q20278262","The Castle Ruin at Tharandt","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1819-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Clausen%20Dahl%20-%20The%20Castle%20Ruin%20at%20Tharandt%20-%20Slotsruinen%20i%20Tharandt%20-%20Statens%20Museum%20for%20Kunst%20-%20KMS1253%20%28cropped%29.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55412377","The Church at Gaupne in Sogn","http://www.wikidata.org/entity/Q1508306","Knud Baade","1834-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Knud%20Baade%20-%20The%20Church%20at%20Gaupne%20in%20Sogn%20-%20NG.M.02651%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Knud_Baade"
"http://www.wikidata.org/entity/Q55411805","The Church at Ullensvang in Hardanger","http://www.wikidata.org/entity/Q1508306","Knud Baade","1835-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Knud%20Baade%20-%20The%20Church%20at%20Ullensvang%20in%20Hardanger%20-%20NG.M.02655%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Knud_Baade"
"http://www.wikidata.org/entity/Q56664222","The Cliff Dronningstolen on Møn","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1815-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Cliff%20Dronningstolen%20on%20M%C3%B8n%20-%20M%C3%B8ns%20klint%20-%20KODE%20Art%20Museums%20and%20Composer%20Homes%20-%20BB.M.00754.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21993829","The Cross on Moen's Cliff","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1815-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Klintekorset%20ved%20M%C3%B8ens%20klint.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55421530","The Elb in the Evening","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1822-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Elb%20in%20the%20Evening%20-%20NG.M.00426-009%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55421545","The Elbe at Sunset","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1821-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Elbe%20at%20Sunset%20-%20NG.M.00931%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q57324021","The Elbe in Moonlight","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Elbe%20in%20Moonlight%20-%20Landskap%20i%20m%C3%A5neskinn%20-%20KODE%20Art%20Museums%20and%20Composer%20Homes%20-%20BB.M.00933.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q57874634","The Elbe in the Evening","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1832-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Elbe%20in%20the%20Evening%20-%20Dresden%20i%20aftenbelysning%20-%20KODE%20Art%20Museums%20and%20Composer%20Homes%20-%20BB.M.00623.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55425726","The Elbe near Antons","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Elbe%20near%20Antons%20-%20NG.M.03207%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21995364","The Elbe on a foggy Morning","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Elbe%20on%20a%20foggy%20Morning%20-%20NG.M.01201%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55422915","The Entrance Gate of the Cathredal, Bergen","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1827-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Entrance%20Gate%20of%20the%20Cathedral%20in%20Bergen%20-%20NG.M.00768%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q56676218","The Entrance to Bergen","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1810-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Blick%20auf%20den%20Hafen%20von%20Bergen%20-%20ZKG.2018-0005%20-%20Kunsthaus%20Z%C3%BCrich.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q20550715","The Eruption of Vesuvius","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Clausen%20Dahl%20-%20Vesuvs%20udbrud%20-%20Statens%20Museum%20for%20Kunst%20-%20KMS6803.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q20536709","The Etsch Valley near Roveredo","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1824-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Clausen%20Dahl%20-%20Etschdalen%20ved%20Roveredo%20-%20Statens%20Museum%20for%20Kunst%20-%20KMS838.jpeg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q53449326","The Fort near Fredriksvern (now Stavern)","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1834-06-10T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Citadel%20of%20Stavern%20-%20NG.M.02887%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q56660332","The Grave by the Sea","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Grave%20by%20the%20Sea%20-%20M%C3%A5neskinn%20-%20KODE%20Art%20Museums%20and%20Composer%20Homes%20-%20RMS.M.00061.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q20492817","The Gulf of Naples. Moonlight","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Clausen%20Dahl%20-%20Ved%20den%20napolitanske%20golf.%20M%C3%A5neskin%20-%20Statens%20Museum%20for%20Kunst%20-%20KMS3363.jpeg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55421317","The Habour in Skiringssal","http://www.wikidata.org/entity/Q2610236","Johannes Flintoe","1835-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Flintoe%20-%20The%20Habour%20in%20Skiringssal%20-%20NG.M.00226%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Johannes_Flintoe"
"http://www.wikidata.org/entity/Q119040305","The Lower Falls of the Labrofoss","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1827-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Lower%20Falls%20of%20the%20Labrofoss%20%281827%29.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q56816599","The Lower Falls of Trollhättan","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1826-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20lower%20Falls%20at%20Trollh%C3%A4ttan%20-%20Fra%20Trollh%C3%A4ttan%20-%20KODE%20Art%20Museums%20and%20Composer%20Homes%20-%20RMS.M.00070.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q113625978","The Morning, copy after Jan Vermeer van Haarlem","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1811-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Morning%2C%20copy%20after%20Jan%20Vermeer%20van%20Haarlem%20%28II%29.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q24978314","The Naval Battle at Alvøen","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1808-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/%27Battle%20of%20Alv%C3%B8en%27%20by%20Johan%20Christian%20Claussen%20Dahl%2C%20Bergen%20Kunstmuseum.JPG","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21996237","The Polish General Karol Kniacziewicz","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1825-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20Polish%20General%20Karol%20Kniacziewicz%20-%20Google%20Art%20Project.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21973892","The ruined Church at Avaldsnes at Karmøy","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20ruined%20Church%20at%20Avaldsnes%20at%20Karm%C3%B8y%20-%20NG.M.00767%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21973918","The ruined church at Avaldsnes on Karmøy","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1813-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20The%20ruined%20church%20at%20Avaldsnes%20on%20Karm%C3%B8y%20-%20NG.M.04459%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21980525","The Watzmann","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1825-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Der%20Watzmann%20-%20Google%20Art%20Project.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q119625800","The Wreck","http://www.wikidata.org/entity/Q1508306","Knud Baade","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/The%20Wreck%2C%20by%20Knud-Andreassen%20Baade%2C1830-1850%2C%20Victoria%20and%20Albert%20Museum%2001.jpg","","https://no.wikipedia.org/wiki/Knud_Baade"
"http://www.wikidata.org/entity/Q55425398","Thunderclouds","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1831-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Thunderclouds%20-%20Google%20Art%20Project.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q118353134","Thunderstorm over the Pozzuoli bay","http://www.wikidata.org/entity/Q1969461","Thomas Fearnley","1833-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Fearnley%20-%20Tordenv%C3%A6r%20over%20Pozzuoli-bukten%20%281833%29.jpg","","https://no.wikipedia.org/wiki/Thomas_Fearnley"
"http://www.wikidata.org/entity/Q27044188","Tollvisitasjon ved Klingenberg","http://www.wikidata.org/entity/Q2610236","Johannes Flintoe","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Tollvisitasjon%20ved%20Klingenberg%20FlintoeOB.01046.jpg","","https://no.wikipedia.org/wiki/Johannes_Flintoe"
"http://www.wikidata.org/entity/Q57910000","Tordenvær i nærheten av Dresden","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1830-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Claussen%20Dahl%20-%20Tordenv%C3%A6r%20i%20n%C3%A6rheten%20av%20Dresden.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q22029515","Tre draktstudier fra Ytre Kroken, Luster""","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1826-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Studies%20of%20Female%20Costumes%20from%20Luster%20in%20Sogn%20-%20Google%20Art%20Project.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55425364","Two Donkeys with Baskets","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1821-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Two%20Donckeys%20with%20Baskets%20-%20NG.M.00426-032%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21994841","Two Men before a Waterfall at Sunset","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1823-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Two%20Men%20before%20a%20Waterfall%20at%20Sunset%20-%20Metropolitan%20Museum%20of%20Art%20-%20DP319598%20-%202019.167.3%20%28cropped%29.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q56660284","Two Men in a Rowing Boat","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Two%20Men%20in%20a%20Rowing%20Boat%20-%20Fiskere%20p%C3%A5%20Golfen%20ved%20Napoli%20-%20KODE%20Art%20Museums%20and%20Composer%20Homes%20-%20BB.M.00710.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55425354","Two Sailing-Boats at the Elbe","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1827-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Two%20Sailing-Boats%20at%20the%20Elbe%20-%20NG.M.02443%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q57936912","Tyrolean Landscape","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1822-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Clausen%20Dahl%20-%20Krajobraz%20tyrolski.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q53767855","Tyrolean Landscape with a Shepherd","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1824-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Christian%20Clausen%20Dahl%20-%20Mountainous%20Landscape%20%28Mountainous%20Landscape%20with%20a%20River%20-%20O%208719%20-%20National%20Gallery%20Prague.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q53760859","Tyrolean Landscape with Spruce Trees and a Waterfall","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1822-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Claussen%20Dahl%20-%20Tyrolean%20Landscape%20with%20Spruce%20Trees%20and%20a%20Waterfall.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55412458","Urnes Stave Church in Sogn","http://www.wikidata.org/entity/Q1508306","Knud Baade","1832-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Knud%20Baade%20-%20Urnes%20Stave%20Church%20in%20Sogn%20-%20NG.M.02642%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/Knud_Baade"
"http://www.wikidata.org/entity/Q20185615","Utsikt fra Vækerø nær Christiania","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1827-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Utsikt%20fra%20V%C3%A6ker%C3%B8%20n%C3%A6r%20Christiania.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q21974242","Utsikt mot Vesuvius fran Villa Quisisana","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-08-16T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Utsikt%20mot%20Vesuvius%20fr%C3%A5n%20Villa%20Quisisana%20%28Johan%20Christian%20Dahl%29%20-%20Nationalmuseum%20-%20174865.tif","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q57283951","Utsikt over Vesuv fra kysten ved Castellammare","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Utsikt%20over%20Vesuv%20fra%20kysten%20ved%20Castellammare%20%281820%29.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q77570423","Valentin Christian Wilhelm Sibbern","http://www.wikidata.org/entity/Q1805976","Jacob Munch","1816-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Munch%20-%20Valentin%20Christian%20Wilhelm%20Sibbern%20-%20Norsk%20portrettarkiv%20-%20Riksantikvaren%20-%20S000480%20%28cropped%29.jpg","","https://no.wikipedia.org/wiki/Jacob_Munch"
"http://www.wikidata.org/entity/Q55425703","Vannfall i Tivoli","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1820-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Vannfall%20i%20Tivoli%20-%20NG.M.04472%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q97119320","Vekkerøe","http://www.wikidata.org/entity/Q18851358","Mathias Wilhelm Eckhoff","1825-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Mathias%20Wilhelm%20Eckhoff%20-%20Vekker%C3%B8e%20-%20ca.%201825%20-%20Oslo%20Museum%20-%20OB.01422.jpg","","https://no.wikipedia.org/wiki/Mathias_Wilhelm_Eckhoff"
"http://www.wikidata.org/entity/Q56677277","View at Kallehauge, near Vordingborg","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1816-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20View%20at%20Kallehauge%2C%20near%20Vordingborg%20-%20Kallehauge%20ved%20Vordingborg%20-%20KODE%20Art%20Museums%20and%20Composer%20Homes%20-%20BB.M.00142.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q56807402","View at Kullen in Sweden","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1818-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20Fra%20Kullen%20i%20Sverige%20-%20Bang%20117.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
"http://www.wikidata.org/entity/Q55423568","View at Larsens Plads Copenhagen","http://www.wikidata.org/entity/Q164735","Johan Christian Dahl","1834-01-01T00:00:00Z","http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Christian%20Dahl%20-%20View%20at%20Larsens%20Plads%20Copenhagen%20-%20NG.M.00426-013%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg","","https://no.wikipedia.org/wiki/J.C._Dahl"
